x0,x1
-2.962737258536622,2.3039933646883215
-9.456459751696748,-4.384683772502513
3.2787592016530422,7.067865137036679
-1.940613836352206,-7.041522239963108
-9.924969588466965,-0.9067670872983413
5.3533567019381305,-0.29444027885503665
2.3404441554541497,6.813479688318345
-2.0638051883460036,0.7437061606673591
4.678055357310898,1.6889988048570863
3.598931704180215,-4.0428843403033365
-6.854328094224147,6.197500188539774
-2.3931219471562803,1.5726030847856058
5.031195134991966,4.423939389178759
3.992721237422532,6.037093116259707
-4.499606485853745,-9.15384424531865
-6.576784970513472,4.781137411073077
-2.785176782854311,2.949975810321785
-9.566562601271633,6.538746459066974
5.191790963996697,-3.434211281178044
4.9172089533994505,2.9214258963799544
5.489160482436368,1.0548342583556707
1.179001437583839,1.5360398516536087
-5.974587593731627,-4.8837789231013256
-9.292099729066779,-6.028329657080314
-0.78507913740121,-8.229386558207654
-8.748091850870034,-6.655102725105806
-7.087288080059442,8.967367001022172
0.3581126069621646,-0.6556106025225502
5.800664425357098,2.454722477399141
-9.542118363192658,-6.43297005095676
0.7213586685313302,-7.347402675661934
1.333946365373734,9.295377646097243
-9.419198058048321,3.180230306279661
0.43502923832398066,7.315194105176985
9.641798499992358,-7.287950050640399
6.821253203941765,-5.2749894949169445
-6.5159863971998035,-7.40262322137745
-0.6775601456875607,6.754993561378532
3.507876055412435,6.963303039661419
5.78541294723963,-0.3249422684721637
1.7505682646752407,-0.4514492589911009
-5.612248216535329,-5.411837049034885
-5.950420498249347,-3.9157352948991946
-2.856217627912426,3.3568398658763265
-6.24576982675627,-7.384383649347641
-8.725574486147924,-5.469963270688267
1.1114105559879373,7.353012496233763
-9.792717596780237,-5.123620523338364
0.6681897163330225,7.2068760171662145
1.334035791379634,9.313422976461531
-5.955395845794633,-4.635523852440164
0.38857942347399943,7.898189454779461
-0.9995105930411334,-4.3854513768151
-8.284764909518456,-7.1045972325960705
-1.3772925149277584,0.8390783123511726
-9.803218828390548,-6.12544792091726
-2.4001282870945473,5.145304109528301
5.11204447540513,3.7130873076674455
4.674341925284637,3.9754641610265256
-8.340983675675336,-6.857555804671528
-1.0813402968428194,0.036707674172423266
-3.9056788521366625,5.904174422690925
-4.127174490316734,7.340475227477107
3.8270415945683496,6.085352419226089
4.091205144721909,0.878708984696499
-2.058355041465701,5.811163192640123
-7.340899469751624,-7.1244395906716695
5.521736816389463,9.532236339607444
-1.3206570465219585,0.3464558353195989
3.306650444985335,0.32587387004840196
3.557078793777756,6.192766314245601
-7.5254398045838835,-7.711977931375805
-8.303843707501027,-6.969816690910156
0.9119482976112924,-0.5645542327872138
6.203753619606303,-7.879961684135875
1.7192770379166404,1.9843996693069972
-9.270758429646841,-6.744040629151077
-7.91563864417277,-3.239834459626157
-1.5511084271412976,0.6018076069470152
2.2680956283272455,-0.29976409623049594
5.363087797392788,2.944088113284568
-6.027591226704606,-7.11165411510704
4.217117485966298,-2.2327919032348937
-5.801206051732206,-4.626045925150406
-2.8864055731579654,5.123158070149683
-2.3434045338861083,-2.2048346563656507
-2.2900326974387553,6.198774405079109
-2.9825291876593134,3.0438073953920384
-2.9269701473018475,2.1239103449968875
-9.783830917368164,3.1486189655843138
5.554510239556553,-0.031710387224840986
2.2214631885740315,0.04356269836401061
1.0144070579255107,7.841065763425585
-8.124806015538372,-7.066297063567184
2.9619391368052597,2.7068040546554446
4.112001368198735,6.464201911553522
8.038951185411968,8.352737739124201
-5.58274568821899,7.994679898203504
-7.8328897969888525,-7.160357547902528
-8.551011430565037,-7.2890492974250884
3.2509039817105023,-4.397481690471395
0.732629484701384,-0.07487073342127659
-7.975730264940555,0.4425977970503858
6.187504303329391,-7.06495567762194
0.17382354118467935,6.980731898337513
4.533511104586358,4.153637122177307
-8.647719810771669,7.8697881158254575
-8.244875064504175,-7.433999661656602
0.7076034017959394,-0.5371030150114597
-3.6289500469624913,5.186462927289444
-8.941207082953058,-4.239304973388604
4.857784335354243,3.215700919022439
-2.783771117753801,2.1798087518613567
8.711739580544894,-5.247311941276873
1.953833072896229,9.454187198500065
-5.808557939096176,-7.061863632649866
4.521297464706155,1.5615687554654727
0.927349989101541,-0.8413786787644537
-7.346868830976913,-7.114038612589658
-4.143119356590033,-9.06931210816364
-0.08128001784305705,0.18643720543827813
-8.679273942132143,-6.994944346257226
2.636171013974206,-9.575161892079503
5.289925589162829,-4.940835989485402
4.630670634600182,1.317941138373178
-8.133424399253697,-7.633793915432059
-6.90344439438214,-3.545046806616928
-5.524345029883473,-7.100781207181617
-1.5595426713315987,0.021714665123448995
-4.544357857779257,-0.7600591284251266
-2.4696422987942146,6.142475462209656
-7.911268597668613,0.21207657084975295
-1.4020366096314134,0.017169545148611687
-5.780524829321057,-5.799466950671753
-0.17818624412771733,-0.6013821947412045
4.699403282046802,4.954823899752038
-0.09749032298264981,-0.057375330400291635
-5.07028962517789,-5.399873418935567
1.2256422020761608,-4.650493982134643
1.1620210826777289,-0.8662462411005711
0.09649860910350583,0.668097428024371
-8.133692512112667,-3.7774578298839705
-9.54152163455556,-5.401712093348125
-1.3204586297746452,-8.596584489823266
1.5857257940794862,7.397750616841372
2.9262199497732553,-6.817225468276737
-5.076541666725897,-5.207674628139704
5.217215043098108,4.836726350929446
-8.82140745288364,-6.529990433819615
3.4278409200982893,0.08536048346775282
-9.645587606638495,-4.941946712936289
-5.99514691149049,5.023371465919418
3.0759891656505562,-2.898329917418594
6.596226516414113,7.670340947372306
-8.722033342938417,-3.6856196686798284
-3.4481092042404544,-4.702008898213911
-8.678762536389137,-4.61177587934192
-1.928936694386929,6.054665666050171
-2.324627334621791,5.466711089706419
4.659428894147252,5.560361749930707
0.8343128524163603,-0.6138137460843005
-0.788749577983392,3.0639555067604167
-0.2916970016499434,-8.671349799262313
-0.9728185395130596,0.3606703019953421
-9.111587129306011,-7.27573969499855
2.1753004986055497,3.1482421957151097
-8.183304953116501,-5.315114026962007
0.8072261391867889,-0.13258828803782896
4.813807936172127,4.8242530096134795
-2.2490489786153782,5.803048410976176
-2.448558858205791,-8.694854781942905
7.682728153213322,5.760570093344661
-0.49083760714772584,-0.28881119768253005
0.6451434581355437,-0.5678495147842396
0.8739311541865725,-0.7465306694184606
8.392387818334232,-5.956883813658436
-0.2495557219446134,-0.7547881962888852
-2.3880875728288924,-7.449069706147354
2.628414091434241,6.779686941402941
-2.598014139185345,1.9692730781006365
1.857453231633281,7.247540394050693
-6.65479267638339,6.5646650592295295
-4.068204715713004,4.296634551711298
3.806069832773124,6.726864330975317
1.936502371600735,2.239382011491511
-0.9949574482864418,-0.58693734662613
-3.424880789876081,9.677743347606434
1.7066020929105434,6.005672106381422
-1.5309202725464732,0.9040622044284411
0.2385776740383202,7.27309647317263
-4.052919659775418,-9.447329072646848
6.54865020522913,6.422504614380124
3.4229641555782226,6.199777415372291
-2.6696623560324806,4.820232057212566
-6.851206836904293,-3.9543588038085016
0.8978824890203114,3.87717816598637
4.479000021102768,1.7017869440054239
-6.154857293479672,-4.625676038719506
-1.5529630654911357,6.410667894292485
1.3977201115431228,7.417103430639007
4.108029734208568,2.4928802850932215
4.886219424963695,1.4279577304383444
-7.368684896663674,-3.8100885160949405
-0.4669587336260548,7.475439789688052
-8.412866455891088,-7.070690082836403
-7.553929354561371,-3.6750416856540102
-6.138517605526176,-6.7266738001801425
-8.36236904541378,1.7007606923731906
6.729722066450055,-5.331747350395952
2.0196686641560575,9.462436136187591
-3.777727821870707,4.012730828838134
4.557426501988877,5.040257834351651
4.993694898772814,1.1308258213733673
4.845375610868537,0.21705121392970028
-6.145309898543319,7.780990768199867
3.945946002697598,0.5939068686375605
-6.7917834936446075,-7.312969865720613
2.9547777380263014,8.74091389634144
-0.8494436904079308,-8.591020130120803
-5.596174637452693,-6.024660000490049
-1.508891584206853,7.110591855297143
-8.226301858139264,-7.905976210216368
-0.9853572249684603,5.415402021138014
5.837936423348735,-5.498685021247143
-2.691613722272585,-2.707753508136424
-5.49558517653341,-6.655812497965066
-1.970440235913698,6.246624592248684
-8.931947173244547,-4.08045695081882
-0.7346427989750097,-4.2533957520509835
-6.059009845041421,-4.772391037428202
3.888344007543708,2.6974179066046062
-1.4904742112105487,6.455532677920959
-0.5707357426295779,-0.7644958562315931
-1.0456675161234892,7.147637901278495
0.9243992631123081,-4.12107946476612
3.609311098569906,6.819561585333921
-5.300093424709451,-6.447859936610068
-2.954150648778637,4.710185613754378
-2.271494095702704,9.904929306775578
-6.874805278404989,-7.890212851887252
-8.994380853677814,-6.558009458958747
4.528855544358476,4.312423257347681
4.252411016208994,6.276425738011979
-1.4909695075163363,7.303815837158172
-3.314454810386717,3.858884204259747
-5.04294660812783,-5.294251755961414
-5.276795432921906,6.955808166832107
-8.434618169940304,-3.9362550492073245
-1.2498334127980448,-0.4255235374842792
3.4240073042200385,6.886542414923878
3.053720533963295,-9.268290491144464
9.498360318951345,-0.6783391973368254
9.561180068422534,6.506362719374071
4.668075006701561,2.398490703239053
4.736262512725387,3.6686424811788347
-7.416847069698711,-3.5414072813166038
3.9054733967446182,6.418586724075372
-5.945662115436243,-8.41791383197284
2.2282190390982173,-2.4896161741197753
-8.168895873974742,-7.586818442298304
9.979060974415969,2.812824906172624
-1.4616288006963725,5.380735241207688
0.29909526037495127,-8.958783324279816
-8.08248599205918,3.7086189900174737
3.8102843253872583,0.1603391014618173
-9.25170378280376,-3.9788870665309983
3.681378763321945,0.4036837267335067
-8.268336521431204,-3.3999344051112064
1.98575004178843,3.6313630602883045
-0.9894927093534776,-8.178726995236616
-1.2121348089410007,-0.023423804983647822
5.334674135118798,3.591576589410203
6.214623765501223,6.362558004974318
-3.354970647956534,2.1302525612067242
2.4514848079352953,-0.35955090721967975
4.235965086474163,-7.416855188659424
-5.58203471189806,-4.1803816480570255
-9.747280467994724,5.587637310100391
-3.8847424245696116,-2.14104791134271
4.422559004957867,6.324160335118882
4.529527677780829,5.498477072556662
-0.920653277558311,7.290987310014424
7.221960954458563,1.874992483837124
7.046104356967113,9.902283434462127
6.424626121771855,7.735250402789351
-0.7063790771177544,-0.6102942114455009
-1.3562893423025404,0.5686009063755345
3.526530032180417,6.526253850367796
-8.905049556299447,3.292220491940725
-1.927281614576219,5.994569353319317
-8.612342471854559,-9.537707134435955
1.0106398465710562,6.455240320245807
-5.943795348122681,-5.520436503054536
4.0853939292173145,-1.0726062829759329
1.8898430106706323,7.108425569127367
1.498203738457907,-0.8394715783312481
-6.041361334683284,-3.8431170961682386
-6.065377885240249,-4.23582478228472
-5.969984149965255,-5.245769651920034
2.6095169768423907,7.446837161160652
-3.1854702349323865,2.86421319180765
4.694011590398309,2.806890689868736
-7.5053772827856635,-3.468124450650884
4.663719502444012,1.4409707020991762
-8.097493611800525,-3.221160291791722
-4.4516705188261625,-8.749584948809858
1.4473702199898888,-3.500581661393305
-4.078241251703121,-0.31045627161417855
-1.2906558661741858,0.003998628010059235
6.007308857842041,8.82234941253223
1.266445060391776,-5.119680319221757
-5.125822580363956,-6.1631413943916185
-1.7110845724544084,6.301021778019
-9.384078875122997,-8.457570392400457
-0.431908406416719,7.305141233944231
8.012681798419688,-9.376790500050078
4.701512874049465,2.246837349000172
-9.351364973310455,-5.119190541314512
-5.210562239052237,-4.357184493813903
-6.3201291001576205,-7.333803886559887
-9.691019571314616,1.6793327483930494
-2.1099456360403224,-6.4647342140864765
1.5898428643665912,7.722013054497755
-0.5095121761244864,-0.5318519920905067
1.841957247669331,7.238138427828513
5.579219188366455,1.3922914517162823
-1.9179705181194797,0.8816708867059132
-6.255288189434698,-6.813970528323521
4.736194605197012,5.1410744431858895
2.6218032882612174,3.5882842581486063
2.4293350909710036,0.42888469325194134
-8.157562866627778,-4.239371995711521
2.387449354879078,-0.28870447062166804
-4.813081525998708,-6.424813679685366
1.1833651535715912,-1.137291326123444
-6.048276511387226,-3.5080800041368274
3.1899775928347873,7.083139903366729
0.5594171149464788,9.528356796588465
-0.9616981987948403,-2.1577929123849255
8.260749707477245,8.148924699253392
-5.801874635037073,-4.6317144501907865
-3.2184649028295387,3.5786196380919923
-5.330704903021853,-5.920757344630107
-4.595696793245676,-2.4840259896742527
0.6009309803174254,-6.896178930406267
3.942068895270241,0.24292623100012634
-0.1788474694014841,-2.28165189419975
-1.2460367418248142,6.6913893293424715
4.074259150409602,5.341696331151674
-1.071131105661335,6.699713165847312
-1.422364903388004,0.8713682355552774
-7.602849284801802,-7.640432006224567
-6.887400750643579,-3.6121602797391037
-9.187127143429027,-0.7345965300517818
-9.529349881335794,-5.2163805836906905
-2.362756019709127,5.327410596327461
2.337399175460166,7.596920962860008
2.2774477539997484,-9.910423455688257
-3.263503559961382,8.5314155774055
3.9962211957123968,0.645776394977711
-8.998201848796066,-6.696756647738225
-3.132053805948877,3.9612656917455302
0.7556573375619191,-6.7833537814902805
-2.6549350114808457,4.243403403541787
-7.193830654511329,-3.0719338016148896
5.946657870937459,2.2389740975574313
-0.6930863727875569,-0.2924051508328952
-5.1199769700799465,2.147295057375695
-2.9371262755208756,2.450633670772077
6.810876210364661,-4.3941202303123745
0.2915929308296954,7.293821277534553
-7.382289181647888,-7.861239761900433
-9.80712468277271,-5.741620497978888
4.772366562273437,3.5507808386204136
5.213194215615564,2.4830271741395373
0.6112341622549629,7.4380809266268955
5.848327140901388,-1.744334769182533
3.9947737318981673,6.292409811142369
-8.392893368909132,-6.836396565470192
-9.422173910759984,-6.216116107307583
-3.130747573022009,3.579641607995861
7.898343961679718,9.427832396817578
3.2509865459297407,6.890234543150418
2.290497573243972,0.2862033149623642
2.6370958476914215,-0.049555323572179955
4.110264936216612,6.252190017341259
3.688903785786416,6.289056000125518
4.383673124880188,2.177060263356649
4.882154614874962,3.803897819463011
-6.331864602008606,5.772146222028891
-9.301698136843948,-5.767301058192439
3.648950904448853,-3.7570025230495085
-2.070115396129807,6.075824062650736
4.557554720928005,-8.281521665239747
4.809128358428552,0.9406699254578417
-2.2885120895546125,6.0209776387876515
-1.400142629181273,8.179773571862398
-4.625835265453448,-6.132615843204188
7.109571167831959,-8.282565484189583
3.544990554555806,0.6509625805188506
-3.945378424515167,5.008830960207595
0.5423167766903872,0.08362920397718998
-5.333746786233884,-4.822342993393459
4.608676110364003,3.1842398188256507
3.089096071053145,-0.9150330332010537
-0.3265172249626298,-0.37129263313987293
5.790679046418649,7.246935271622508
